,target,Tweets
3358,4,@markjarvis oh goody. i just have to find a copy! 
3359,4,@EmVicW really? i interpret it as 'yes i can do that &amp; not bother u further' (hav said to bosses in the past) 
3360,4,"Ugh @TreyDerbes now I have that song in my head! @spoonbender, trey offered us &quot;all access&quot; to his next dance party, sounds kinda sleazy? "
3361,4,so sleeepyy.. finally the load of laundry i had to get done is DONE  good night everyone
3362,4,@jhayu Here's one more. I have Maggi Noodles 
3363,4,@OfficialPRofOZ you deserve it  you work very hard for Oz!!
3364,4,@macosken  Am I going to have to tell you to go home and get your shine box 
3365,4,@pinkcat Bonjour le chat 
3366,4,"@hansonmusic http://twitpic.com/2y0cg - Nice dishes Taylor and the table is set so nice, very formal. Looks like you had a great meal "
3367,4,Up bright and breezy this morning and looking forward to a life sorting run at lunchtime 
3368,4,Finally! I just created my WordPress Blog. There's already a blog up on the Seattle Coffee Community  ... http://tinyurl.com/c5uufd
3369,4,@janicerose i know u are  best one too
3370,4,Finally getting to see the hills. 
3371,4,"@greggrunberg Acting! You did it wonderfully! Great ep!  &quot;Monster&quot; will be a fate worse than death for Danko, hopefully."
3372,4,Fast &amp; the Furious! It's awesome... Vin diesel? F-ing hot! Same goes for Paul...yum 
3373,4,"would love to stress that her last status was directed towards her wonderful parents, not her amazing Twitter contacts! "
3374,4,@KennethReitz yes its really awsome! 
3375,4,is it wrong to always have oatmeal in your bag? 
3376,4,@Strawburry17 you. can. do it!!! 
3377,4,turkish style = ek sure  re: http://ff.im/1XWae
3378,4,"Ta all for bombarding me with links to the HO story, 'tis old news &amp; I was in Chessington w kids  Onwards"
3379,4,it is.....the new charlie the unicorn   http://www.newgrounds.com/portal/view/490280
3380,4,@aniita_0517 Ani!! You finally discovered twitterworld!! hehe welcome!!!!   Oh this is so good! 
3381,4,@zzap I'm hiding  And there's not much point anywaysss
3382,4,@maikeru76 your np mean no problem??  In the Marriott world I worked iin..should never be a problem-always a pleasure! hahah! mp 
3383,4,@pinkcat Morning 
3384,4,@justG Great to hear G! Very glad your Uncle's doing alright 
3385,4,Oh my. My new logo has been featured at http://www.logofi.com 
3386,4,Going to bed after a very blessed day today night twits! 
3387,4,jake shows me gh metallica  http://pikchur.com/t4c
3388,4,Going training with a bug in my system. Thank god Shihan is coming up 
3389,4,@inprogress Let me know if you need any help. 
3390,4,stuffed with cupcakes and marshmallows from baked butter goods 
3391,4,@GoldenFish00 I've got the DVD! (well it's not mine!) 
3392,4,"Yesss, Chris's parents are going out of town on Friday till May. You know what that means... Rachel is moving temporarily "
3393,4,@karanbir I'm going to Subway because I'm fressh  Happy Spring Break.
3394,4,@artistwells Ty Very much 
3395,4,@mollydotcom Haha Molly you're really funny.  I enjoy reading your tweets.
3396,4,@Lukaskywalker I watched oth s5 again 
3397,4,"@sendchocolate Jsut visited you blog, can't see any noticeable changes yet, and it's time to get 'stuff' done, I'll check it later "
3398,4,"'Seek the truth, and the truth will set you free...' damn powerful..  harder than it seems. but definitely worth it. "
3399,4,Perl's CPAN installer has lots of quirky humour which is fun but I just want to get the job done. I prefer quiet tools; funny docs are OK 
3400,4,@VampireBill Have a safe trip then. 
3401,4,"@JustDes Thank you  Hope it's not going the suck way today! (LOL!! Yes, I am aware that sounds soooo wrong!!)"
3402,4,"@kidsgoape everyday  Tho now we share the reading, he read one page I read another (7yrs)"
3403,4,@ColorBakery Thankyou 
3404,4,@NormGregory Oh and I'm a HUGE Big Love fan! Trying to wrap Season 2 up. That show is so creepily accurate - take it from a Utah girl. 
3405,4,@kellyleahy Not this many files 
3406,4,&amp; i played that shit out till the battery died ahaha!...good nite everyone 
3407,4,says suggest ng names ng dogs oh. mey 4 kming puppies. 2 lalaki 2 babae  http://plurk.com/p/mzz7b
3408,4,@timjennion morning mr  hows things?
3409,4,@MistyDavies Glad I could help.  Now we just need barcode scanners.
3410,4,"@tsarnick I know, i apologized to her "
3411,4,in bed with an headache. my first time on twitter. let's see if I manage to upload a photo? 
3412,4,great weekend with the bffs. freelancing. clean room. doc project coming along (=graduation). national championship. life is good  twoosh!
3413,4,"this night's to do list: clean, make wishlist, and sing to my musics. "
3414,4,@jprice swing thru htwn &amp; get me 1st 
3415,4,Lunch with black girl aiden Lukas. Check out taylorians.com 
3416,4,Is there Twitter for francophones?  Maybe I would tweet more en franï¿½ais 
3417,4,"@julesbianchi OMG, you participated in the Fusion Tour, looks so cool "
3418,4,It's world health day! Help make hospitals safe. Go to http://www.clickabrick.org/ (via @addthis) and CLICK A BRICK 
3419,4,"@efng   &quot;Now, if we only had a wheelbarrow...&quot;  "
3420,4,@xShorty4Lifex thanx  
3421,4,"@Fang04 i dont know how to tell u this, but ive found soemone else...jk "
3422,4,Watching Serendipity on the phone then sleeep! Night. 
3423,4,working out at the hotel gym.  112 calories burned.
3424,4,"This is the coolest testament to Jonanthan - sitting here, deciding how we're going to change the world.   Big stuff not required.  "
3425,4,"@pfspleen Not sure I have the party feet for Ibiza lol! Minorca might be nice though, I shall have a mooch  Ta."
3426,4,@vinu_ms ?????? ???? ???? ?? ???????????? ... pls excuse spelling mistakes 
3427,4,@mileycyrus: Me And My Besterzz Agree That Should Be Counted As A Little Nap  Sleep Tight Love Us  xoxo
3428,4,"My cuckold actually had the nerve to pass out on me, so I'll be taking calls on Niteflirt in a few.  Probably till 4am-ish  "
3429,4,"@romanxcandle but it's all in good fun me &amp; @jillalbano love you, clearly "
3430,4,Is going to Origin I &amp; III oh yeah  thankyou Mr Rudd. Flights accom tickets. Can't wait!!
3431,4,@DJ_VIC yeah I did I've learnt Feel Good Inc. When you were young. Rock you like a hurricane. And now I'm learning Killing The Name of 
3432,4,"@casual_intruder or how about a I Love Your Blog sign from Harold, that would be cool! "
3433,4,"@iphoneDEVgirl Just curious, why did you suddenly jump on Twitter and then become so active so fast? Greetings from Berlin! "
3434,4,@rodnet  I think #PHP would be much better if they got rid of half of the functions in the language 
3435,4,no more fever! celebrating by getting into twitter! yey! 
3436,4,...cause they're really high and fluffy on the inside  http://twitpic.com/2y487
3437,4,in France tmrw 
3438,4,"@klaris sa bagay, you eat pancakes with bacon naman. haha interesting.. i shall try it. "
3439,4,"So glad to be back, and so glad to have a short week.  "
3440,4,Listening to @chriscornell &quot;scream&quot;! Love it. You really need to get it. Go get up and go now! yes you 
3441,4,I feel all weird and grown up-ish after getting my ... Engagament ring.  It's beautiful. And shiny. Must state at the shiny ...
3442,4,"About to dash again! This is what happens when you sleep all day, you HAVE to party all night. "
3443,4,@midnight_plue thanks Plue 
3444,4,@mozy19 you and me both   go #canucks go!
3445,4,@DrBaher I love that list to tick people off. Actually quite a number I already enjoy from time to time or at least they crossed my mind 
3446,4,Look at what just arrived at the R.AGE office?  - NC http://twitpic.com/2y4c4
3447,4,"@mileycyrus napping, i guess "
3448,4,@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere 
3449,4,@RightGirl Give it a try. Twitter will still be here if you can't. 
3450,4,"@ryanmwilson hmmm,i'll try to help you come up with something "
3451,4,@urbanpinkpixie haha true. Drama is good every once in a while 
3452,4,"Het Tony, isn't you given forename &quot;Anthony&quot;? So that would make you no so cool.....right? TW "
3453,4,@veronica78 good luck on ur law test!  go study now!
3454,4,"supposedly i should be a motel owner, to get an insurance for the same as per some call-center execs.... man i feel rich "
3455,4,@leogaggl 3 would be nice  Outside of TAFE SA for the moment
3456,4,@MrTweet_Alert Would you please email me? I can't seem to get Mr. Tweet to work... Still. What's up with that? Thanks. 
3457,4,@PeterDeeTM how about twittin a LIIIITTLE dean keally hint? 
3458,4,@Chifor cu placere 
3459,4,@dmcar I still wear the bottoms of my trousers rolled 
3460,4,www.twitter.com/Go0seEgg .. add our baby!!! 
3461,4,@Blondilucious LOL exactly!  Too funny you just took me back 
3462,4,"@kelisha Ahh yes, I keep forgetting that my good taste in music is considered a disability amongst engineers.  "
3463,4,Testing out my DSi on this site. It rocks 
3464,4,@Najoo heyyyy miss you too honey  (F)
3465,4,"playin some good ol' source, stayin up late, and enjoying spring break "
3466,4,Believe it or not...I'm on vacation (well deserved) from 9th to 24th of April...God save my boss 
3467,4,@pinguino Does this party have a date? 
3468,4,@marge_and_puds YAY!!! im your first follower!! 
3469,4,@hughesforce Love that quote from Plato and am adding it to my notebook of quotes. (i collect quotes.  ) THANK-YOU! 
3470,4,@dhewlett Ignore a mySQL problem until tomorrow? You're definitely still a system admin at heart 
3471,4,Sleepy time with @johnheimkes 
3472,4,@rowanpony And I thought I was cold this morning in 16 deg C weather? Brrr!  
3473,4,reading fanfiction. possibly going to get myself a piece of toast. 
3474,4,I swear to you the only reason I'm excited for my birthday is because of Erik. I'm so lucky to have him. SO freaking lucky 
3475,4,@Lyanna I couldn't agree more 
3476,4,@Roses_Are_Red yay thx 
3477,4,"Lovely evening, long but productive night - I heart the Reality TV Awards  now sleep?"
3478,4,@samandfuzzy I've noticed that. Made me sad because you were tweeting from NEWW. 
3479,4,Or maybe i can -_- Idk i still think twitter is weird but i like the name 
3480,4,rawr!  boredd out of my brain 
3481,4,@surial 
3482,4,"thanks for all the input @ncvbxfgf, @jogabenita,@valtan29, @joeaugustin, @lyrradnahc! keep them arguments coming! "
3483,4,@OfficialPRofOZ just a gentle reminder my dear 
3484,4,My left eye is causing most of the problem. Considering a makeshift eye patch 
3485,4,@mattgalloway heh heh 
3486,4,Hittin' Blackpool Pleasure Beach With Besterzz + Other Besterz + His Mate; Who Aparently has a 10 Pack!! Whaaaat! Serious!? Haha Yeahhh 
3487,4,woop re-birth TODAY! woop woop then doctors. then SLEEP!!!!!!!! todaya will be goood 
3488,4,@wolfman70 Well right now getting ready for work 
3489,4,@chrisjkamrada http://twitpic.com/2xw19 - i would if i was your gf 
3490,4,"@spotonpr Attending a PSFK conference is approx. $400, attending a Submit conference is $800. Reasonable? "
3491,4,"@BlokesLib  hehehe NO, but I can relate to sloppy on these meds "
3492,4,@zukyleigh. That...was beautiful. Please madam..give us some more! 
3493,4,@JMAC777 i like how you real mature bout it. nd they not ya average abc rhymes 
3494,4,"@LuvDaMall yes, bleeding eyes definitely means time for bed LOL night night to you "
3495,4,@ArfanChaudhry  Candles are not ment for a specific gender. Im telling u. U gotta be open to things of life. Don't matter what it is. 
3496,4,@RoyalGuardofOz Thanks hun  *hugs*
3497,4,Morning all. Tuesday....  another two days till long weekend 
3498,4,@emflip we need tweetbook. everyone is on facebook and no one will read my twitters! 
3499,4,@Mike_Greening .Man - you need to get back on the horse. 
3500,4,"ah...another day done...time for bed, gotta do it all over again tomorrow!  Night night ya'll!"
3501,4,"@Malunis Ohh! Classics Armada. I'd want the Seekers in that series, or the minicons. "
3502,4,"@TerryFree Yes unfortunately, but did have a day off yesterday and got another on Friday so its a 3 day week "
3503,4,"@ElementsOfJazz Good question, had a bit of a rough day and physically not well but I'm hanging in there and still smiling "
3504,4,@steeltrain that's awesome you guys!!!  support 
3505,4,@knitster totally need to be! Everything breaks or aches too much. Need a new body! 
3506,4,@loveistoartas I love that movie. 
3507,4,Is writing a new song  so sleepy tho! LOL
3508,4,Ok now I am REALLY going 2 bed  Night Tweeps
3509,4,Check out my Blog! LIVE VIDEOS!!!!!!!: The day has come  We got the live videos back from Da.. http://tinyurl.com/chkdxb
3510,4,@hellivina I second that. 
3511,4,"Hey check out my new blog, http://www.examiner.com/x-6143-Chicago-Enneagram-Examiner Learn about the Enneagram to land that great boss! "
3512,4,"@baker_girl Hmmm, sounds like a real dilemma in the baker household "
3513,4,@laurange You better believe it  Don't panic! There's still time!
3514,4,"Another fun time that was worth staying up late on a work night for. Besides, Sushi and Disney's Gargoyles = all kinds of win. "
3515,4,@Jen_Huckdoll I'm headed to bed soon. Maybe.  I miss my west coast time zone days.
3516,4,@ellie1971 *LOL* ... I think this is impossible. Unfortunately!  I wish you having a nice and deep sleep with many beautiful dreams! CU
